SIK3	0.188966590606434
BG067617	0.33537451927412
SNCAIP	0.180951637038874
4930563E22RIK	0.592766827223001
NABP2	0.209281995764942
FOXD1	0.405489628862803
ZFP655	0.19076857617457
GABRA5	0.357788851024929
BM114723	0.627436970266685
3830612M24	0.55196843315356
BG075658	0.313682158606963
ADAM33	0.691591211054037
4930402H05RIK	0.807875726605195
RAE1	0.353702653341588
DDX3Y	0.58783640499275
TGM4	0.66922691580478
ABLIM3	0.134811267816793
BB160675	0.527194512619259
TET3	0.261427049168403
ADCY4	0.464675892988879
SRP54B	0.638933316470688
BB560470	0.621031371656136
LYG1	0.221229527574004
CCDC132	0.147284128091248
GM15708	0.494654387314834
CCDC64	0.553554068859272
FAM170A	0.168387697199299
LYRM2	0.517854758930677
WIPI1	0.410516585658844
BC005537	0.642260811700215
TTC1	0.257215485074449
SF3A3	0.35185724789959
BG064109	0.815608417120699
BI133940	0.402860930178651
4930403O18RIK	0.701189315851002
BG070100	0.142882204417673
SPN-PS	0.354716741129899
VSX2	0.425663536172984
CHCHD2	0.686327604659959
BB131085	0.101310981058775
ABRACL	0.384418161451235
SOX6	0.0753959920941037
D1ERTD218E	0.847192687933842
TMLHE	0.422920660845292
TANC1	0.375423939655619
SLC27A2	0.545541117505365
ZFP458	0.00902460871952926
PHF11D	0.565414020566629
ZFYVE21	0.946785374411395
RARRES1	0.0840537235528594
BB536006	0.475548226246613
9030417H13RIK	0.180423691534065
AI845619	0.363065916247226
FAM184A	0.667181646253372
GM10804	0.357911154569873
BB667426	0.371026906930089
4933411K05RIK	0.419195187069727
PRSS27	0.415870311917035
BM201499	0.375646029896591
ZFP131	0.336906511585795
MSS51	0.180090330459609
TRMT61A	0.304689415002258
FHL5	0.384671404924059
PLXNB2	0.678856553342973
TRAF4	0.693977859742828
TM4SF1	0.294133987017145
AI467457	0.863743696147025
INSR	0.381619674302211
CHRNG	0.468487243432759
EFCAB10	0.378671563195097
D7ERTD495E	0.459700476985331
BB027042	0.2865169992101
1420075_AT	0.478460663337985
GOLGA4	0.759078688250564
PSMA5	0.267138286449278
BB213500	0.308874413198087
3110021A11RIK	0.572267580459856
FAM175B	0.337396798773801
KCNH7	0.275025391287819
SLC29A4	0.58542743993555
DNAJC5	0.568897309737625
MYO7B	0.528089349428553
BB487314	0.422148776180797
TMEM150B	0.282441101811948
MMP1B	0.452239925020753
1458543_AT	0.775945138430965
AW489900	0.506328736737324
SLC13A2	0.187802444712543
BG075413	0.533113280561736
SHROOM2	0.250649904004226
SULT6B1	0.294093561842294
4930455M05RIK	0.252744981121746
BG073901	0.201111810843746
MCAT	0.514874954941517
BB284624	0.0457564363243815
SF3A2	0.62596484618097
AU067830	0.21424109473891
VMN1R15	0.25984852400809
BB609751	0.560915888094484
PRSS52	0.628522961563788
WAP	0.341098989718145
CHKB	0.417923049453186
PKP3	0.413939923811629
PIGN	0.455744192588886
GCG	0.352856847727252
UTP6	0.543238504772311
0710001A04RIK	0.174242985773782
9430012M22RIK	0.566849681322106
AK017327	0.225884456254039
4930560O18RIK	0.871741843013358
TMEM131	0.461195397464501
TARS	0.29571081821803
1700094D03RIK	0.431697073819395
TPPP3	0.537695660902395
D4ERTD264E	0.379303674082911
SLCO5A1	0.251891133768618
PDCL2	0.0950509560635633
COPZ2	0.35828356597113
C76273	0.446519132154733
BB081671	0.237476375290546
CYP2B9	0.983873227986321
BF661023	0.330953748101775
BM199710	0.265533433471482
BB552070	0.77051506842771
OSCP1	0.164907852018762
CAAP1	0.702786004033678
D3ERTD108E	0.0560205311709401
LANCL1	0.520900150662232
BG073160	0.241464185706405
2310010G23RIK	0.556360889277514
CNBP	0.319290036804706
4930458D05RIK	0.399116479552164
DISP2	0.693108166334555
MPL	0.643485776274119
ICA1	0.532259022052334
BG066141	0.617330525586808
NCOA3	0.729979457553648
SLC13A3	0.323332342170146
ZSCAN29	0.359433289679948
BSG	0.641017102877911
THEM4	0.0517278566580094
9330154F10RIK	0.549751587493571
GFI1B	0.470536365412869
GRIN3B	0.196717496574013
AU040155	0.326358527691101
AARD	0.528868957808458
ATG3	0.277555964680382
RASL12	0.100697315658754
SLCO3A1	0.578067778160782
HDAC10	0.0410323492950606
KCNAB3	0.23907547678092
NAGPA	0.491555007700651
PPP1R18	0.354527749550754
SMPDL3B	0.668072528945478
APEX2	0.591879584143851
BB117494	0.493783469148223
SLC38A1	0.474017613543602
NMNAT2	0.31734318423866
PDP2	0.616129101361372
C1QA	0.182624236661
BE948264	0.389537523365864
AW557920	0.469741552804269
KCNJ5	0.348035819537516
MDH1B	0.562467769322762
POLK	0.229141595237986
GJE1	0.276792969074566
ZFP763	0.448557250375164
IGKV5-39	0.504266823860534
UGT8A	0.452924313698707
NR1I3	0.449086431341117
CYS1	0.583380112725206
PSMC5	0.386612413890395
GEMIN4	0.389800996971205
KLRA7	0.238739023363188
EGFBP2	0.732751610555741
DENND6B	0.283841120518741
ALDH2	0.185529733319656
MYLPF	0.324683332597494
TARSL2	0.67540785713996
UBL4B	0.351961572912355
STMND1	0.345217511811349
FBXO30	0.114918327097083
BB370015	0.249317235044576
CRISPLD1	0.277644954530482
BICD2	0.139829522102467
AV233159	0.736269257685326
ORMDL2	0.143511223093641
RAB33A	0.462039070384317
F7	0.410262571913956
SDCBP	0.487163898361772
PGLS	0.187085201062453
AP4B1	0.149329651199478
TXNIP	0.427634364850821
BE995162	0.233072322058398
5830415G21RIK	0.184187974838636
YDJC	0.217310734346425
C76510	0.42771160845389
BM232830	0.721640161518876
HARS	0.457205924904409
CSTA	0.489498320140896
4930551O13RIK	0.388456339332249
TMEM89	0.565119367754319
BG070034	0.120199179887718
MTR	0.444625031974313
AI646383	0.531793013715762
BE981844	0.224360490502386
SH2D6	0.270730317806642
ATAT1	0.266067643020886
RILPL1	0.7217179167727
CCDC50	0.0477202832154816
BB232473	0.244256507068734
BRCC3	0.685864044466977
MADCAM1	0.403396157678799
SPPL2B	0.47422298160721
PLOD2	0.372316360408234
TMED3	0.111401495505158
AW553216	0.338432037562361
GLI2	0.458221765206416
BB426836	0.386033501865604
BB667834	0.228683027619545
TMEM222	0.737123079408093
BG070662	0.349209703106826
9530001P21RIK	0.89147938139419
4930520K10RIK	0.508286548895143
COL6A2	0.328529455857253
1435129_AT	0.246399535092735
PSMB1	0.30424662908777
AI835197	0.323932401123152
KLF5	0.229897140546781
E030042N06RIK	0.0798587928513921
CDH17	0.610252497147464
CTRB1	0.553636843016008
MTRF1L	0.594414379787678
GNAT1	0.643921198856904
OGFRL1	0.441590015254327
SCGB1B27	0.553226378337547
AKR7A5	0.500616468679806
CCDC104	0.669588452362918
WNT9A	0.243234379519872
SEC63	0.117632385881936
130004C03	0.15616096165415
WDR26	0.450274529039852
DMRT2	0.625443149733826
8430437O03RIK	0.335585112501229
FAM60A	0.779330356414567
PSG18	0.202633996930647
MIB2	0.0561103293684133
AI662270	0.256316151432562
SERP2	0.156590206843386
BQ174864	0.539009524541609
BG076370	0.731797597881459
HRH1	0.221512464875167
PRPF40A	0.38298900021744
PAK2	0.319523982676101
PUS3	0.390956637033888
FMNL1	0.636976365372032
OBOX6	0.410037320400556
GTF2E1	0.21046955327765
PARD6A	0.397416198026062
MAGEL2	0.423296682610689
MTFR1L	0.465379451836118
AW111846	0.225549839960072
VANGL2	0.295836785119691
A330049N07RIK	0.449050353667334
BM118394	0.0237012541198129
BC025446	0.298140200786688
CCNC	0.221949615099497
UBE2A	0.477235005464744
BG065423	0.325278600985566
BB656631	0.414789258383058
BG069057	0.414295455776647
4930448K20RIK	0.353518218657289
4930447N08RIK	0.187224451121532
DHRS3	0.353912585925767
BB667326	0.453515939320827
CYBB	0.356487620635013
BG067255	0.278868906635001
HDAC6	0.480103796413496
DNAJC9	0.37508126753145
THAP2	0.554301335622813
YAF2	0.25293480624151
9430087J23RIK	0.451175450787195
E230016M11RIK	0.179740520337941
UGT2A2	0.56212098726826
CHST7	0.288805814644859
MEIS1	0.22749736728051
AATK	0.292731986458486
ATP6V0C	0.596717099074253
CTNNBIP1	0.527109512046017
LRFN1	0.322221295794014
A430110A21RIK	0.300974843194058
BB307636	0.574357794548439
SLC7A3	0.424161739856435
TBCA	0.22522748189862
LRRC2	0.0416233349753
PUM2	0.485079382564418
CPXM2	0.321034639406604
BB119158	0.642800567098355
TFAP2B	0.458996759843093
WDR20A	0.289370711937548
TOP1	0.673030212003424
PDE2A	0.334579408054048
MYRFL	0.666789267866547
BG066637	0.31812489217397
ANKRD46	0.533617086573833
CES1D	0.294822591495236
2810429I04RIK	0.871293826620525
RASSF5	0.380372160340541
BB470737	0.85582895796792
EP300	0.489501668337072
GMFG	0.77099780201252
BE951146	0.39389560929603
BB548602	0.643907739521413
BB103818	0.4045095008963
ADM	0.562517761350111
PLXDC1	0.550432893490921
FUS	0.599504906976358
EPHA2	0.630412779850487
KCNE2	0.615845968202459
LGALSL	0.201315837964612
BI076806	0.0672747660904083
NDUFS5	0.49857352251039
2810474C18RIK	0.242491715348202
BI499987	0.200070518293786
RLF	0.523821149144417
GM13308	0.362599623111241
BB455557	0.465017232306226
PPIP5K2	0.185115801432774
MIDN	0.597778018705033
SOCS7	0.179483459485895
THAP1	0.356724106866712
6820402I19RIK	0.21050247782621
USP11	0.667799970674862
TTLL11	0.399253941329228
AU067666	0.337125568562596
C77190	0.20224937089817
LONP2	0.444594032103337
SLC13A1	0.00241204799121569
SFRP1	0.313923420143311
TIAM1	0.474738658441746
LARS	0.262309414309836
TJP3	0.548631818975693
AI627121	0.127372494249773
DHODH	0.641010581510065
AW543639	0.605674735248577
BG069857	0.601305211847903
C030011G24RIK	0.599944259455888
CYB561D1	0.393110612593737
SCN3A	0.25988216214028
A130040M12RIK	0.177863786652956
DOCK8	0.426450183262635
KBTBD11	0.459333779888499
AV020412	0.379682876478326
BRF1	0.221666032712112
CELF1	0.555623240845508
BG068888	0.273653374219381
MPLKIP	0.387834822194564
B3GAT1	0.544817074583132
EAR2	0.374207862234035
BM120817	0.29221734048053
TSC22D4	0.639640592574443
ANKRD27	0.373117123631302
PNMA5	0.241760794453555
AKAP2	0.60226873741566
DHRS4	0.583682157248284
9030409K20RIK	0.477039973565893
BB091802	0.478377928039129
FOXO4	0.329809895446988
BM233369	0.459256316744414
MKKS	0.323924044429703
NSUN4	0.479525245020356
NUP88	0.706319842833407
9130604C24RIK	0.0800410430313253
BE653578	0.590157773013086
TPI1	0.278417801141275
HSPB7	0.504769003103695
4930548G14RIK	0.252634790359323
IFITM1	0.301720987630099
PRL2C1	0.110027823560432
SMPDL3A	0.218018595216523
SNRNP200	0.415891201548446
GM10401	0.163566430453103
ZFP770	0.402402302974382
4933406L23RIK	0.0313894140640691
AP3S2	0.332326521259311
4933425L06RIK	0.0900822337518808
EYA1	0.454734157087913
MRPL18	0.739731106089439
BG071676	0.568409204951339
BG071666	0.24006266124749
1200003I10RIK	0.571766811023577
4930558J18RIK	0.305209980245391
AW559047	0.277141982263533
BB387438	0.558475733917134
A230107O07RIK	0.604746878172967
4933404K08RIK	0.368872689443404
SEMA3C	0.544806413346913
AK017297	0.601853204489832
BB550531	0.479610796728473
1421718_AT	0.513220921111945
TMEM61	0.182390154715467
CCDC54	0.427511047037241
ANKRD66	0.131674278978208
KCNH1	0.474229477880894
BB266350	0.741439813145686
CHRNB2	0.126784863460963
BE953024	0.232653185519276
REXO1	0.218390209638635
AV361804	0.037799596029174
TXLNA	0.427227858071656
SP6	0.380327597360481
MILR1	0.163993245717516
NUP62-IL4I1	0.444487131965512
AI462674	0.596474429465026
AK007819	0.540166459191267
BTBD2	0.229488198871114
ORC1	0.345056268352672
PEX6	0.395297345451019
TMEM52	0.294129398943627
ALKBH6	0.389852330137408
A230102O21RIK	0.171230941352752
LCE3F	0.420466752858065
BB014986	0.623019726843187
PLD6	0.385194171499678
CYP4F13	0.681311267442965
CMC1	0.385774653869515
TMEM102	0.334527169173564
AW122064	0.258721787310968
RPN2	0.397196141857915
5033404E19RIK	0.285742632352965
9330161L09RIK	0.337913553752111
HDAC9	0.212876931247756
PCDHB16	0.533252846391897
BG063476	0.0115245196681495
4930504C09RIK	0.0604350684855808
BB200000	0.334427727923301
1434262_AT	0.0969431131373639
CBL	0.258850326820271
CHST2	0.0657081621829599
AEN	0.588791793487086
TRPM1	0.582924267356463
UNC50	0.223442028431242
HJURP	0.54489403111108
PSMB4	0.586067980608011
TAF1A	0.49983254186599
ERLEC1	0.407747351510693
4930486L24RIK	0.393469383867569
BMPR1A	0.494091528414872
AW556311	0.575197798769168
4930563N14RIK	0.537784429966488
CLEC4D	0.386418102080616
ACTL9	0.238142532917947
GM19723	0.853056410030795
AQP7	0.141815751217969
LOC100044627	0.468131429161981
A730034C02	0.162165815604619
GPR182	0.408397590816084
NUP43	0.443525952574682
AU023042	0.50036994812106
BE650754	0.367790512481574
SYT1	0.577892500593583
RTN4RL2	0.226878772292285
MED13	0.642433838536765
BG068633	0.792237770271592
CCL28	0.394246020581897
CHEK2	0.123953810288092
HBEGF	0.537903490978372
ANO4	0.174508023641694
D330022H12RIK	0.445693053393951
PSMA4	0.468780687811989
CCDC68	0.149715612280532
A430027H14RIK	0.0626506023269203
MYOZ2	0.515173577322092
KEG1	0.481180159178622
VPREB1	0.389566064411785
2810405F17RIK	0.31873996263084
4921525B02RIK	0.72885097357231
C80279	0.321741001012498
INHBA	0.539873621885483
RHCG	0.471463987475842
BB528638	0.599100745291957
POGK	0.443128619647825
COL9A3	0.451976756776005
LGR5	0.547926535328696
MAPK10	0.463618421606501
BG064674	0.663851635928201
BC048671	0.359408744115992
BMP5	0.600464522175811
REPIN1	0.309119593011796
CILP	0.347509117313968
BM203526	0.670255974105024
AW124794	0.532687213442239
BE956288	0.574169426215655
FGF15	0.419006872786772
BB260663	0.473884385569214
BG069807	0.428092586665645
GPR68	0.230449764636694
AI593288	0.143318656595054
DYNLRB2	0.137644161656886
PHB	0.569527259239932
ZKSCAN16	0.37431614570056
ZFP474	0.593211420242742
ASB1	0.781428213464514
TBRG1	0.0902595658373145
BE948119	0.738025122322386
B3GNTL1	0.537263536625963
BB182878	0.427370557052808
BB127931	0.390060652832661
SOD3	0.447221496899235
BB713397	0.764550044531033
BG070526	0.141165571441475
HSDL1	0.734440349216285
BB309776	0.810886276374356
BE952870	0.477121975778979
4921511H03RIK	0.912470296622514
BB038377	0.0887799977098606
4930421C12RIK	0.399000097769265
USP25	0.29231389331796
RCOR2	0.397812919623302
USMG2	0.2826854810874
4933429H19RIK	0.356330269485877
4930481B07RIK	0.525424937945576
LXN	0.55100450976654
BG068486	0.148439046887988
AW824326	0.431214160436116
ITGB5	0.169102716052444
POP5	0.207050713676231
CSRP2	0.570279475560262
OXGR1	0.475207683371675
SLAMF7	0.604659746973895
AI549877	0.484814440996757
F9	0.72841582410058
C77949	0.451155045263269
ZFP810	0.386132046205437
PALB2	0.651250525493409
BG072725	0.733186303414613
C4BP	0.320619425587643
TMPRSS11D	0.371803300852027
UBA52	0.0698826662810111
BM205229	0.193505506509284
SGSM2	0.589950549092341
SH2D1A	0.492909754310977
4930527J03RIK	0.757137603343746
NECAP2	0.334038624571695
TLR13	0.375285987831836
SLC15A1	0.124711832562652
AIM1	0.33754661718095
4930588J15RIK	0.285959201654352
CD80	0.484454895687248
AW551720	0.640575345876272
3830408D07RIK	0.450736227370322
A130014A01RIK	0.348066264458489
SMEK2	0.44954391032138
COLEC11	0.276136720868336
TGTP2	0.473277288114668
E330009J07RIK	0.618844557581579
9230110K08RIK	0.591379759561939
RNF126	0.18120334622545
CPN2	0.399612841633047
TUSC5	0.291415858644005
SMTNL1	0.174949180050433
BE946938	0.589152694870244
4933428C20RIK	0.521838181248942
BC019695	0.7720729344947
GOT1	0.360914785326846
1436357_AT	0.934652098536868
TUBB2B	0.0608521294859385
BE950866	0.21493535307577
3110018I06RIK	0.284767333923564
TIMM44	0.410268604540562
AU022215	0.701824986735516
ZFP389	0.437992824468949
1700021F07RIK	0.0587908968516825
TTC30B	0.784769107003082
TEX14	0.258353585615842
CNIH2	0.426334021535922
CMTM8	0.460351552248009
ZFP418	0.425191191171373
MAP2K6	0.649923072836967
BB375376	0.257973217151486
GM11554	0.451792072368435
6720482G16RIK	0.165684449966077
GPLD1	0.503980697012383
IDH2	0.688562878235238
NEK8	0.716457446692181
GM10037	0.362990621812332
ZFP827	0.465187828726287
BB363727	0.385237362977294
GM10334	0.64753880779476
BB818604	0.365489592778182
4933402E15RIK	0.378307954052933
BB442503	0.465371816694989
4933412E12RIK	0.600351278219635
BM209124	0.380626864194352
MEGF9	0.279942350961835
BE956476	0.530579353812243
RHBG	0.416939771566113
BB283564	0.673031805143734
DPF2	0.314104696325313
FAM216A	0.737325443869434
2310015D24RIK	0.409577055265095
BI793615	0.371478295326264
P2RY1	0.623784458866718
MRPS21	0.204294331424453
DEK	0.298659950516923
5330431K02RIK	0.0793611542073299
RAD54L2	0.288552898068374
RABGAP1	0.381230083440744
5730420D15RIK	0.738479974754093
BB097040	0.578138483672399
BM238940	0.700083685341492
BM932383	0.489942580189813
CUL7	0.611097308832017
APOH	0.415257481402447
BB128657	0.0124905276515138
BICC1	0.418311370476065
SNRNP48	0.743600200950326
PRKAB2	0.519997312686502
BB303731	0.641001940491246
ARL6IP4	0.46068824021828
ARMCX5	0.291702244095972
1458382_A_AT	0.19975146760379
BB636266	0.447541035610523
6720422M22RIK	0.159169359459059
BB425316	0.391114592656568
SH3BP2	0.624370911020993
KLRK1	0.64425167482848
BB359474	0.231456683451123
RPS21	0.578832315666485
SYNPO2L	0.445387777623311
BB446263	0.410302503772274
RPL35	0.211878897587541
8430401P03RIK	0.216730647200235
3110009E18RIK	0.347011907054002
DRAM2	0.750082718153693
PVT1	0.628082028775891
BF461324	0.241703236398919
GM9648	0.513940565400035
CEP55	0.127003786225681
SLC26A7	0.564328735462395
X88902	0.247335050187741
2410007B07RIK	0.727138556631255
CD69	0.304223696936397
TLE4	0.467618148758731
8030411F24RIK	0.38535555409707
UQCRQ	0.256709954535626
EIF2S3Y	0.360954368640079
TMC8	0.381913262985194
GLIPR1L2	0.441047651018423
FAM167B	0.150400432225966
ACSF2	0.448515942809439
BB313400	0.598507341350157
CCDC88A	0.787883002814763
